property,object,subject,DBPEDIA_COUNTRY
http://lod.springer.com/data/ontology/property/confCountry,http://lod.springer.com/data/conference/advis2004,Turkey,http://dbpedia.org/resource/Turkey
http://lod.springer.com/data/ontology/property/confCountry,http://lod.springer.com/data/conference/adma2009,China,http://dbpedia.org/resource/China
http://lod.springer.com/data/ontology/property/confCountry,http://lod.springer.com/data/conference/advis2002,Turkey,http://dbpedia.org/resource/Turkey
http://lod.springer.com/data/ontology/property/confCountry,http://lod.springer.com/data/conference/adma2010,China,http://dbpedia.org/resource/China
http://lod.springer.com/data/ontology/property/confCountry,http://lod.springer.com/data/conference/advis2000,Turkey,http://dbpedia.org/resource/Turkey
http://lod.springer.com/data/ontology/property/confCountry,http://lod.springer.com/data/conference/adma2012,China,http://dbpedia.org/resource/China
http://lod.springer.com/data/ontology/property/confCountry,http://lod.springer.com/data/conference/ae1999,France,http://dbpedia.org/resource/France
http://lod.springer.com/data/ontology/property/confCountry,http://lod.springer.com/data/conference/adma2007,China,http://dbpedia.org/resource/China
http://lod.springer.com/data/ontology/property/confCountry,http://lod.springer.com/data/conference/adma2014,China,http://dbpedia.org/resource/China
http://lod.springer.com/data/ontology/property/confCountry,http://lod.springer.com/data/conference/adma2008,China,http://dbpedia.org/resource/China
http://lod.springer.com/data/ontology/property/confCountry,http://lod.springer.com/data/conference/ae1995,France,http://dbpedia.org/resource/France
http://lod.springer.com/data/ontology/property/confCountry,http://lod.springer.com/data/conference/ae1997,France,http://dbpedia.org/resource/France
http://lod.springer.com/data/ontology/property/confCountry,http://lod.springer.com/data/conference/ae-cai2011,Canada,http://dbpedia.org/resource/Canada
http://lod.springer.com/data/ontology/property/confCountry,http://lod.springer.com/data/conference/ae-cai2014,USA,http://dbpedia.org/resource/UnitedStates
http://lod.springer.com/data/ontology/property/confCountry,http://lod.springer.com/data/conference/ae-cai2012,France,http://dbpedia.org/resource/France
http://lod.springer.com/data/ontology/property/confCountry,http://lod.springer.com/data/conference/africacrypt2014,Morocco,http://dbpedia.org/resource/Morocco
http://lod.springer.com/data/ontology/property/confCountry,http://lod.springer.com/data/conference/aegs2011,Taiwan,http://dbpedia.org/resource/Taiwan
http://lod.springer.com/data/ontology/property/confCountry,http://lod.springer.com/data/conference/africacrypt2012,Morocco,http://dbpedia.org/resource/Morocco
http://lod.springer.com/data/ontology/property/confCountry,http://lod.springer.com/data/conference/aes2004,Germany,http://dbpedia.org/resource/Germany
http://lod.springer.com/data/ontology/property/confCountry,http://lod.springer.com/data/conference/africacrypt2011,Senegal,http://dbpedia.org/resource/Senegal
http://lod.springer.com/data/ontology/property/confCountry,http://lod.springer.com/data/conference/afp2004,Estonia,http://dbpedia.org/resource/Estonia
http://lod.springer.com/data/ontology/property/confCountry,http://lod.springer.com/data/conference/africom2009,Mozambique,http://dbpedia.org/resource/Mozambique
http://lod.springer.com/data/ontology/property/confCountry,http://lod.springer.com/data/conference/africom2012,Cameroon,http://dbpedia.org/resource/Cameroon
http://lod.springer.com/data/ontology/property/confCountry,http://lod.springer.com/data/conference/africom2011,Tanzania,http://dbpedia.org/resource/Tanzania
http://lod.springer.com/data/ontology/property/confCountry,http://lod.springer.com/data/conference/afp1995,Sweden,http://dbpedia.org/resource/Sweden
http://lod.springer.com/data/ontology/property/confCountry,http://lod.springer.com/data/conference/africom2010,South Africa,http://dbpedia.org/resource/South_Africa
http://lod.springer.com/data/ontology/property/confCountry,http://lod.springer.com/data/conference/afp2002,UK,http://dbpedia.org/resource/United_Kingdom
http://lod.springer.com/data/ontology/property/confCountry,http://lod.springer.com/data/conference/afss2002,India,http://dbpedia.org/resource/India
http://lod.springer.com/data/ontology/property/confCountry,http://lod.springer.com/data/conference/afp1996,USA,http://dbpedia.org/resource/UnitedStates
http://lod.springer.com/data/ontology/property/confCountry,http://lod.springer.com/data/conference/afp1998,Portugal,http://dbpedia.org/resource/Portugal
http://lod.springer.com/data/ontology/property/confCountry,http://lod.springer.com/data/conference/afp2008,The Netherlands,http://dbpedia.org/resource/The_Netherlands
http://lod.springer.com/data/ontology/property/confCountry,http://lod.springer.com/data/conference/atal2000,Spain,http://dbpedia.org/resource/Spain
http://lod.springer.com/data/ontology/property/confCountry,http://lod.springer.com/data/conference/afpac2000,Germany,http://dbpedia.org/resource/Germany
http://lod.springer.com/data/ontology/property/confCountry,http://lod.springer.com/data/conference/agi2014,Canada,http://dbpedia.org/resource/Canada
http://lod.springer.com/data/ontology/property/confCountry,http://lod.springer.com/data/conference/afpac1997,Germany,http://dbpedia.org/resource/Germany
http://lod.springer.com/data/ontology/property/confCountry,http://lod.springer.com/data/conference/agi2013,China,http://dbpedia.org/resource/China
http://lod.springer.com/data/ontology/property/confCountry,http://lod.springer.com/data/conference/africacrypt2009,Tunisia,http://dbpedia.org/resource/Tunisia
http://lod.springer.com/data/ontology/property/confCountry,http://lod.springer.com/data/conference/agi2011,USA,http://dbpedia.org/resource/UnitedStates
http://lod.springer.com/data/ontology/property/confCountry,http://lod.springer.com/data/conference/africacrypt2010,South Africa,http://dbpedia.org/resource/South_Africa
http://lod.springer.com/data/ontology/property/confCountry,http://lod.springer.com/data/conference/agi2012,UK,http://dbpedia.org/resource/United_Kingdom
http://lod.springer.com/data/ontology/property/confCountry,http://lod.springer.com/data/conference/africacrypt2013,Egypt,http://dbpedia.org/resource/Egypt
http://lod.springer.com/data/ontology/property/confCountry,http://lod.springer.com/data/conference/agtive1999,The Netherlands,http://dbpedia.org/resource/The_Netherlands
http://lod.springer.com/data/ontology/property/confCountry,http://lod.springer.com/data/conference/africacrypt2008,Morocco,http://dbpedia.org/resource/Morocco
http://lod.springer.com/data/ontology/property/confCountry,http://lod.springer.com/data/conference/agtive2003,USA,http://dbpedia.org/resource/UnitedStates
http://lod.springer.com/data/ontology/property/confCountry,http://lod.springer.com/data/conference/agtive2007,Germany,http://dbpedia.org/resource/Germany
http://lod.springer.com/data/ontology/property/confCountry,http://lod.springer.com/data/conference/ausai2006,Australia,http://dbpedia.org/resource/Australia
http://lod.springer.com/data/ontology/property/confCountry,http://lod.springer.com/data/conference/agtive2011,Hungary,http://dbpedia.org/resource/Hungary
http://lod.springer.com/data/ontology/property/confCountry,http://lod.springer.com/data/conference/ausai2011,Australia,http://dbpedia.org/resource/Australia
http://lod.springer.com/data/ontology/property/confCountry,http://lod.springer.com/data/conference/ah2002,Spain,http://dbpedia.org/resource/Spain
http://lod.springer.com/data/ontology/property/confCountry,http://lod.springer.com/data/conference/ausai2005,Australia,http://dbpedia.org/resource/Australia
http://lod.springer.com/data/ontology/property/confCountry,http://lod.springer.com/data/conference/ah2006,Ireland,http://dbpedia.org/resource/Republic_of_Ireland
http://lod.springer.com/data/ontology/property/confCountry,http://lod.springer.com/data/conference/ah2008,Germany,http://dbpedia.org/resource/Germany
http://lod.springer.com/data/ontology/property/confCountry,http://lod.springer.com/data/conference/aiia2003,Italy,http://dbpedia.org/resource/Italy
http://lod.springer.com/data/ontology/property/confCountry,http://lod.springer.com/data/conference/ah2001,Denmark,http://dbpedia.org/resource/Denmark
http://lod.springer.com/data/ontology/property/confCountry,http://lod.springer.com/data/conference/aiia1999,Italy,http://dbpedia.org/resource/Italy
http://lod.springer.com/data/ontology/property/confCountry,http://lod.springer.com/data/conference/ah2000,Italy,http://dbpedia.org/resource/Italy
http://lod.springer.com/data/ontology/property/confCountry,http://lod.springer.com/data/conference/aiia1997,Italy,http://dbpedia.org/resource/Italy
http://lod.springer.com/data/ontology/property/confCountry,http://lod.springer.com/data/conference/ah2004,The Netherlands,http://dbpedia.org/resource/The_Netherlands
http://lod.springer.com/data/ontology/property/confCountry,http://lod.springer.com/data/conference/aiia2013,Italy,http://dbpedia.org/resource/Italy
http://lod.springer.com/data/ontology/property/confCountry,http://lod.springer.com/data/conference/ausai2007,Australia,http://dbpedia.org/resource/Australia
http://lod.springer.com/data/ontology/property/confCountry,http://lod.springer.com/data/conference/aiia1995,Italy,http://dbpedia.org/resource/Italy
http://lod.springer.com/data/ontology/property/confCountry,http://lod.springer.com/data/conference/ausai2003,Australia,http://dbpedia.org/resource/Australia
http://lod.springer.com/data/ontology/property/confCountry,http://lod.springer.com/data/conference/aiia2009,Italy,http://dbpedia.org/resource/Italy
http://lod.springer.com/data/ontology/property/confCountry,http://lod.springer.com/data/conference/ausai2010,Australia,http://dbpedia.org/resource/Australia
http://lod.springer.com/data/ontology/property/confCountry,http://lod.springer.com/data/conference/aiia1991,Italy,http://dbpedia.org/resource/Italy
http://lod.springer.com/data/ontology/property/confCountry,http://lod.springer.com/data/conference/ausai2008,New Zealand,http://dbpedia.org/resource/New_Zealand
http://lod.springer.com/data/ontology/property/confCountry,http://lod.springer.com/data/conference/aiia2007,Italy,http://dbpedia.org/resource/Italy
http://lod.springer.com/data/ontology/property/confCountry,http://lod.springer.com/data/conference/ausai2004,Australia,http://dbpedia.org/resource/Australia
http://lod.springer.com/data/ontology/property/confCountry,http://lod.springer.com/data/conference/ausai1999,Australia,http://dbpedia.org/resource/Australia
http://lod.springer.com/data/ontology/property/confCountry,http://lod.springer.com/data/conference/aiia2001,Italy,http://dbpedia.org/resource/Italy
http://lod.springer.com/data/ontology/property/confCountry,http://lod.springer.com/data/conference/ausai2009,Australia,http://dbpedia.org/resource/Australia
http://lod.springer.com/data/ontology/property/confCountry,http://lod.springer.com/data/conference/aiia2011,Italy,http://dbpedia.org/resource/Italy
http://lod.springer.com/data/ontology/property/confCountry,http://lod.springer.com/data/conference/ausai2012,Australia,http://dbpedia.org/resource/Australia
http://lod.springer.com/data/ontology/property/confCountry,http://lod.springer.com/data/conference/aiia1993,Italy,http://dbpedia.org/resource/Italy
http://lod.springer.com/data/ontology/property/confCountry,http://lod.springer.com/data/conference/ausai2013,New Zealand,http://dbpedia.org/resource/New_Zealand
http://lod.springer.com/data/ontology/property/confCountry,http://lod.springer.com/data/conference/aiia2005,Italy,http://dbpedia.org/resource/Italy
http://lod.springer.com/data/ontology/property/confCountry,http://lod.springer.com/data/conference/ai4km2012,France,http://dbpedia.org/resource/France
http://lod.springer.com/data/ontology/property/confCountry,http://lod.springer.com/data/conference/aici2011,China,http://dbpedia.org/resource/China
http://lod.springer.com/data/ontology/property/confCountry,http://lod.springer.com/data/conference/aime2013,Spain,http://dbpedia.org/resource/Spain
http://lod.springer.com/data/ontology/property/confCountry,http://lod.springer.com/data/conference/aici2010,China,http://dbpedia.org/resource/China
http://lod.springer.com/data/ontology/property/confCountry,http://lod.springer.com/data/conference/aime2005,UK,http://dbpedia.org/resource/United_Kingdom
http://lod.springer.com/data/ontology/property/confCountry,http://lod.springer.com/data/conference/aici2009,China,http://dbpedia.org/resource/China
